1361559597.340080 708 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.345689 712 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.346327 713 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.360700 722 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.362024 724 202 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.363346 726 212 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.364674 728 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.365012 729 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.365502 730 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.366531 731 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.370541 738 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.373250 739 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.374476 741 336 80:1f:02:70:8d:0b f8:d1:71:55:71:e5
1361559597.375607 743 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.376668 745 232 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.388394 749 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.389492 751 202 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.390551 753 212 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.392010 755 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.392523 756 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.393130 757 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.393449 759 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.394240 761 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.395447 763 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.396026 764 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.397841 765 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.398110 767 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.398313 768 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.398625 770 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
